student_id,riasec_r_item_1,riasec_r_item_2,riasec_r_item_3,riasec_r_item_4,riasec_r_item_5,riasec_r_item_6,riasec_r_item_7,riasec_r_item_8,riasec_r_item_9,riasec_r_item_10,riasec_r_item_11,riasec_r_item_12,riasec_i_item_1,riasec_i_item_2,riasec_i_item_3,riasec_i_item_4,riasec_i_item_5,riasec_i_item_6,riasec_i_item_7,riasec_i_item_8,riasec_i_item_9,riasec_i_item_10,riasec_i_item_11,riasec_i_item_12,riasec_a_item_1,riasec_a_item_2,riasec_a_item_3,riasec_a_item_4,riasec_a_item_5,riasec_a_item_6,riasec_a_item_7,riasec_a_item_8,riasec_a_item_9,riasec_a_item_10,riasec_a_item_11,riasec_a_item_12,riasec_s_item_1,riasec_s_item_2,riasec_s_item_3,riasec_s_item_4,riasec_s_item_5,riasec_s_item_6,riasec_s_item_7,riasec_s_item_8,riasec_s_item_9,riasec_s_item_10,riasec_s_item_11,riasec_s_item_12,riasec_e_item_1,riasec_e_item_2,riasec_e_item_3,riasec_e_item_4,riasec_e_item_5,riasec_e_item_6,riasec_e_item_7,riasec_e_item_8,riasec_e_item_9,riasec_e_item_10,riasec_e_item_11,riasec_e_item_12,riasec_c_item_1,riasec_c_item_2,riasec_c_item_3,riasec_c_item_4,riasec_c_item_5,riasec_c_item_6,riasec_c_item_7,riasec_c_item_8,riasec_c_item_9,riasec_c_item_10,riasec_c_item_11,riasec_c_item_12,academic_bahasa_indonesia,academic_bahasa_inggris,academic_matematika,academic_informatika,academic_ipa,academic_ips,academic_ppkn,academic_pjok,academic_seni,program_id,program_name
STU_03036,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,,2.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,70.0,83.4,79.6,75.5,77.0,86.2,80.2,79.8,70.0,22.0,Pendidikan Bahasa Inggris
STU_00730,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,70.0,72.0,90.3,,70.0,76.4,88.4,77.6,84.1,4.0,Akuntansi
STU_01610,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,89.1,88.0,71.7,90.0,74.5,76.1,73.7,70.0,94.1,50.0,Pendidikan Vokasional Seni Kuliner
STU_01434,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,72.5,93.3,76.4,70.0,70.0,83.2,76.2,74.6,80.8,5.0,Animasi
STU_01444,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,,3.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,74.6,71.8,83.2,87.8,87.3,79.8,75.3,79.7,84.1,62.0,Teknik Geologi
STU_03733,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,73.4,99.4,76.8,70.0,,82.0,86.4,75.4,78.3,32.0,Pendidikan Ilmu Pengetahuan Sosial
STU_04669,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,79.4,75.3,94.9,87.0,79.1,70.0,82.6,75.1,84.0,59.0,Teknik Elektro
STU_03600,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,,3.0,,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,,4.0,78.9,83.2,83.6,81.6,79.5,92.3,84.2,72.9,80.4,35.0,Pendidikan Luar Biasa
STU_04251,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,73.3,76.3,95.1,97.7,84.3,75.2,70.0,70.0,70.0,47.0,Pendidikan Teknik Informatika
STU_04433,4.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,70.0,90.4,86.8,70.1,70.0,93.3,90.7,70.0,70.0,8.0,Ekonomi Pembangunan
STU_01741,5.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,,3.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,1.0,86.1,,85.6,83.6,86.7,76.2,70.2,78.7,79.9,45.0,Pendidikan Teknik Elektro
STU_04269,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,71.0,93.7,74.8,70.0,78.2,82.0,83.2,73.8,73.1,1.0,Administrasi Pendidikan
STU_03301,3.0,2.0,2.0,,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,,2.0,2.0,2.0,1.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,81.3,,83.3,79.9,70.0,88.9,77.3,75.3,75.3,18.0,Manajemen Perhotelan
STU_01080,4.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,75.7,70.0,86.8,90.1,74.9,79.3,70.0,80.0,,68.0,Teknik Sipil Bangunan Gedung
STU_04150,2.0,,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,,2.0,3.0,2.0,4.0,2.0,4.0,3.0,76.7,70.0,71.3,75.0,79.4,76.2,75.3,73.1,73.7,69.0,Teknologi Kosmetik
STU_02049,3.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,5.0,,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,,2.0,4.0,,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,,4.0,4.0,3.0,4.0,70.0,89.1,89.1,80.8,77.5,80.0,94.3,79.9,76.2,14.0,Keperawatan
STU_04241,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,71.3,83.8,70.1,80.8,72.7,89.2,81.3,73.6,83.1,18.0,Manajemen Perhotelan
STU_01693,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,,3.0,3.0,4.0,3.0,3.0,4.0,3.0,,5.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,,4.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,84.1,78.0,82.8,77.4,74.5,,96.2,78.5,79.8,21.0,Pendidikan Bahasa Dan Sastra Indonesia
STU_00552,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,70.2,95.5,75.4,70.0,80.3,88.0,82.3,77.5,70.0,,Pendidikan Non Formal
STU_02749,4.0,,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,80.7,70.7,82.1,85.0,,73.8,,75.4,73.6,65.0,Teknik Otomotif
STU_01006,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,,78.7,73.4,92.3,96.3,93.1,70.0,76.7,77.2,,59.0,Teknik Elektro
STU_01608,4.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,75.9,74.8,89.3,98.0,87.9,70.0,70.0,74.5,70.0,27.0,Pendidikan Fisika
STU_02278,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,70.0,71.8,88.8,83.8,78.9,73.2,87.9,78.0,77.6,54.0,Perpustakaan Dan Ilmu Informasi
STU_00903,3.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,1.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,76.2,75.5,70.0,72.1,70.0,91.8,89.7,70.0,70.0,19.0,Pariwisata
STU_04137,3.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,71.5,94.2,94.6,76.0,72.2,91.5,75.4,71.2,80.5,10.0,Ilmu Administrasi Negara
STU_04723,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,70.5,84.4,89.8,70.2,77.0,83.9,85.8,70.8,83.1,4.0,Akuntansi
STU_02220,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,71.6,84.0,,84.2,70.0,85.0,79.6,70.0,82.2,22.0,Pendidikan Bahasa Inggris
STU_03157,2.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,80.9,83.4,,77.0,76.9,86.0,87.7,77.0,,15.0,Manajemen
STU_01743,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,70.0,71.7,89.3,82.8,75.8,,,77.6,75.8,27.0,Pendidikan Fisika
STU_03991,2.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,77.8,78.8,84.1,72.9,70.0,78.9,89.1,75.6,81.2,18.0,Manajemen Perhotelan
STU_03373,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,80.8,96.3,73.6,78.4,70.0,84.3,82.2,70.6,75.9,22.0,Pendidikan Bahasa Inggris
STU_01433,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,,3.0,4.0,4.0,3.0,4.0,,4.0,4.0,3.0,70.0,87.8,70.4,78.7,78.1,86.8,85.6,72.5,70.0,19.0,Pariwisata
STU_03810,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,,5.0,3.0,4.0,73.2,75.3,84.3,94.6,82.7,72.9,75.9,73.8,70.0,53.0,Penginderaan Jauh Dan Sistem Informasi Geografis
STU_00295,2.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,,5.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,85.4,77.1,70.0,70.4,75.1,94.3,93.6,71.8,88.3,50.0,Pendidikan Vokasional Seni Kuliner
STU_01111,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,83.1,73.3,80.5,70.8,75.5,74.2,82.7,75.8,85.4,7.0,Desain Komunikasi Visual
STU_01366,2.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,2.0,3.0,3.0,2.0,2.0,,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,,81.7,94.1,81.7,83.1,80.4,74.6,70.0,76.4,25.0,Pendidikan Biologi
STU_03314,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,73.2,75.5,73.2,70.0,70.0,,73.5,74.2,81.8,2.0,Agrobisnis
STU_02958,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,,2.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,77.3,82.8,100.0,73.6,76.3,85.1,96.7,73.0,70.0,16.0,Manajemen Pajak
