student_id,riasec_r_item_1,riasec_r_item_2,riasec_r_item_3,riasec_r_item_4,riasec_r_item_5,riasec_r_item_6,riasec_r_item_7,riasec_r_item_8,riasec_r_item_9,riasec_r_item_10,riasec_r_item_11,riasec_r_item_12,riasec_i_item_1,riasec_i_item_2,riasec_i_item_3,riasec_i_item_4,riasec_i_item_5,riasec_i_item_6,riasec_i_item_7,riasec_i_item_8,riasec_i_item_9,riasec_i_item_10,riasec_i_item_11,riasec_i_item_12,riasec_a_item_1,riasec_a_item_2,riasec_a_item_3,riasec_a_item_4,riasec_a_item_5,riasec_a_item_6,riasec_a_item_7,riasec_a_item_8,riasec_a_item_9,riasec_a_item_10,riasec_a_item_11,riasec_a_item_12,riasec_s_item_1,riasec_s_item_2,riasec_s_item_3,riasec_s_item_4,riasec_s_item_5,riasec_s_item_6,riasec_s_item_7,riasec_s_item_8,riasec_s_item_9,riasec_s_item_10,riasec_s_item_11,riasec_s_item_12,riasec_e_item_1,riasec_e_item_2,riasec_e_item_3,riasec_e_item_4,riasec_e_item_5,riasec_e_item_6,riasec_e_item_7,riasec_e_item_8,riasec_e_item_9,riasec_e_item_10,riasec_e_item_11,riasec_e_item_12,riasec_c_item_1,riasec_c_item_2,riasec_c_item_3,riasec_c_item_4,riasec_c_item_5,riasec_c_item_6,riasec_c_item_7,riasec_c_item_8,riasec_c_item_9,riasec_c_item_10,riasec_c_item_11,riasec_c_item_12,academic_bahasa_indonesia,academic_bahasa_inggris,academic_matematika,academic_informatika,academic_ipa,academic_ips,academic_ppkn,academic_pjok,academic_seni,program_id,program_name,academic_logika,academic_bahasa,academic_sains,academic_sosial,academic_praktik,riasec_r_raw,riasec_i_raw,riasec_a_raw,riasec_s_raw,riasec_e_raw,riasec_c_raw,riasec_primary_type,riasec_primary_score,riasec_secondary_type,riasec_secondary_score,riasec_third_type,riasec_third_score,academic_overall,academic_performance_level,riasec_r_raw_scaled,riasec_i_raw_scaled,riasec_a_raw_scaled,riasec_s_raw_scaled,riasec_e_raw_scaled,riasec_c_raw_scaled,faculty_name
STU_01413,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,76.6,82.2,74.4,77.4,74.3,81.9,81.4,70.0,70.0,6.0,Bahasa Dan Sastra Inggris,75.9,79.4,74.3,81.65,70.0,22.0,26.0,41.0,43.0,37.0,35.0,S,43.0,A,41.0,E,37.0,76.46666666666667,High,20.833333333333336,29.166666666666668,60.416666666666664,64.58333333333334,52.083333333333336,47.91666666666667,Fakultas Bahasa Dan Seni
STU_01671,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,70.0,84.9,98.7,87.0,89.9,75.1,70.0,70.0,88.6,45.0,Pendidikan Teknik Elektro,92.85,77.45,89.9,72.55,79.3,42.0,43.0,20.0,24.0,33.0,35.0,I,43.0,R,42.0,C,35.0,81.57777777777778,High,62.5,64.58333333333334,16.666666666666664,25.0,43.75,47.91666666666667,Fakultas Teknik
STU_00537,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,82.8,86.3,73.7,80.4,72.5,82.0,85.7,86.4,72.3,19.0,Pariwisata,77.05000000000001,84.55,72.5,83.85,79.35,33.0,34.0,36.0,47.0,41.0,39.0,S,47.0,E,41.0,C,39.0,80.23333333333333,High,43.75,45.83333333333333,50.0,72.91666666666666,60.416666666666664,56.25,Fakultas Pariwisata Dan Perhotelan
STU_02113,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,70.8,80.4,78.0,83.4,79.7,89.2,88.7,74.4,70.0,23.0,Pendidikan Bahasa Indonesia,80.7,75.6,79.7,88.95,72.2,24.0,37.0,33.0,43.0,37.0,40.0,S,43.0,C,40.0,E,37.0,79.4,High,25.0,52.083333333333336,43.75,64.58333333333334,52.083333333333336,58.333333333333336,Fakultas Bahasa Dan Seni
STU_00783,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,79.4,84.8,77.6,84.1,74.6,88.3,78.0,82.9,70.0,12.0,Ilmu Komunikasi,80.85,82.1,74.6,83.15,76.45,24.0,33.0,39.0,44.0,45.0,37.0,E,45.0,S,44.0,A,39.0,79.96666666666665,High,25.0,43.75,56.25,66.66666666666666,68.75,52.083333333333336,Fakultas Ilmu Sosial
STU_00808,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,70.8,81.8,80.6,76.8,74.6,78.4,73.4,80.9,81.2,5.0,Animasi,78.69999999999999,76.3,74.6,75.9,81.05000000000001,25.0,28.0,51.0,37.0,40.0,31.0,A,51.0,E,40.0,S,37.0,77.61111111111111,High,27.083333333333332,33.33333333333333,81.25,52.083333333333336,58.333333333333336,39.58333333333333,Sekolah Vokasi
STU_03275,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,75.2,88.9,94.2,75.8,76.1,92.0,73.5,70.0,70.0,26.0,Pendidikan Ekonomi,85.0,82.05000000000001,76.1,82.75,70.0,28.0,41.0,35.0,41.0,45.0,47.0,C,47.0,E,45.0,S,41.0,79.52222222222223,High,33.33333333333333,60.416666666666664,47.91666666666667,60.416666666666664,68.75,72.91666666666666,Fakultas Ekonomi Dan Bisnis
STU_02634,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,82.8,88.8,72.5,75.0,79.2,77.7,70.0,73.5,83.9,40.0,Pendidikan Seni Drama Tari Dan Musik,73.75,85.8,79.2,73.85,78.7,23.0,31.0,45.0,39.0,39.0,31.0,A,45.0,S,39.0,E,39.0,78.15555555555555,High,22.916666666666664,39.58333333333333,68.75,56.25,56.25,39.58333333333333,Fakultas Bahasa Dan Seni
STU_04810,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,70.0,78.2,79.3,71.7,82.5,89.0,90.8,70.9,70.8,26.0,Pendidikan Ekonomi,75.5,74.1,82.5,89.9,70.85,32.0,42.0,36.0,41.0,45.0,45.0,E,45.0,C,45.0,I,42.0,78.13333333333333,High,41.66666666666667,62.5,50.0,60.416666666666664,68.75,68.75,Fakultas Ekonomi Dan Bisnis
STU_01858,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,70.0,86.1,75.3,79.2,74.4,82.6,79.4,79.5,73.6,56.0,Sastra Indonesia,77.25,78.05,74.4,81.0,76.55,26.0,31.0,37.0,49.0,34.0,37.0,S,49.0,A,37.0,C,37.0,77.78888888888889,High,29.166666666666668,39.58333333333333,52.083333333333336,77.08333333333334,45.83333333333333,52.083333333333336,Fakultas Bahasa Dan Seni
STU_00940,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,72.5,73.7,76.8,73.6,71.4,79.8,73.7,70.2,84.5,52.0,Pendidikan Tari,75.19999999999999,73.1,71.4,76.75,77.35,24.0,29.0,48.0,41.0,44.0,26.0,A,48.0,E,44.0,S,41.0,75.13333333333334,High,25.0,35.41666666666667,75.0,60.416666666666664,66.66666666666666,29.166666666666668,Fakultas Bahasa Dan Seni
STU_03036,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,70.0,83.4,79.6,75.5,77.0,86.2,80.2,79.8,70.0,22.0,Pendidikan Bahasa Inggris,77.55,76.7,77.0,83.2,74.9,29.0,31.0,35.0,45.0,36.0,41.0,S,45.0,C,41.0,E,36.0,77.96666666666665,High,35.41666666666667,39.58333333333333,47.91666666666667,68.75,50.0,60.416666666666664,Fakultas Bahasa Dan Seni
STU_00730,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,70.0,72.0,90.3,75.0,70.0,76.4,88.4,77.6,84.1,4.0,Akuntansi,82.65,71.0,70.0,82.4,80.85,28.0,37.0,27.0,32.0,38.0,51.0,C,51.0,E,38.0,I,37.0,78.2,High,33.33333333333333,52.083333333333336,31.25,41.66666666666667,54.166666666666664,81.25,Fakultas Ekonomi Dan Bisnis
STU_01610,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,89.1,88.0,71.7,90.0,74.5,76.1,73.7,70.0,94.1,50.0,Pendidikan Vokasional Seni Kuliner,80.85,88.55,74.5,74.9,82.05,27.0,27.0,45.0,45.0,45.0,32.0,A,45.0,A,45.0,E,45.0,80.80000000000001,High,31.25,31.25,68.75,68.75,68.75,41.66666666666667,Fakultas Pariwisata Dan Perhotelan
STU_01434,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,72.5,93.3,76.4,70.0,70.0,83.2,76.2,74.6,80.8,5.0,Animasi,73.2,82.9,70.0,79.7,77.69999999999999,27.0,31.0,50.0,37.0,42.0,29.0,A,50.0,E,42.0,S,37.0,77.44444444444444,High,31.25,39.58333333333333,79.16666666666666,52.083333333333336,62.5,35.41666666666667,Sekolah Vokasi
STU_01444,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,74.6,71.8,83.2,87.8,87.3,79.8,75.3,79.7,84.1,62.0,Teknik Geologi,85.5,73.19999999999999,87.3,77.55,81.9,39.0,43.0,25.0,32.0,28.0,36.0,I,43.0,R,39.0,C,36.0,80.4,High,56.25,64.58333333333334,27.083333333333332,41.66666666666667,33.33333333333333,50.0,Fakultas Teknik
STU_03733,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,73.4,99.4,76.8,70.0,76.65,82.0,86.4,75.4,78.3,32.0,Pendidikan Ilmu Pengetahuan Sosial,73.4,86.4,76.65,84.2,76.85,26.0,32.0,33.0,45.0,36.0,40.0,S,45.0,C,40.0,E,36.0,79.81666666666666,High,29.166666666666668,41.66666666666667,43.75,68.75,50.0,58.333333333333336,Fakultas Ilmu Sosial
STU_04669,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,79.4,75.3,94.9,87.0,79.1,70.0,82.6,75.1,84.0,59.0,Teknik Elektro,90.95,77.35,79.1,76.3,79.55,43.0,42.0,22.0,24.0,31.0,42.0,R,43.0,I,42.0,C,42.0,80.82222222222224,High,64.58333333333334,62.5,20.833333333333336,25.0,39.58333333333333,62.5,Fakultas Teknik
STU_03600,1.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,78.9,83.2,83.6,81.6,79.5,92.3,84.2,72.9,80.4,35.0,Pendidikan Luar Biasa,82.6,81.05000000000001,79.5,88.25,76.65,25.0,36.0,39.0,52.0,43.0,44.0,S,52.0,C,44.0,E,43.0,81.84444444444445,High,27.083333333333332,50.0,56.25,83.33333333333334,64.58333333333334,66.66666666666666,Fakultas Ilmu Pendidikan
STU_04251,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,73.3,76.3,95.1,97.7,84.3,75.2,70.0,70.0,70.0,47.0,Pendidikan Teknik Informatika,96.4,74.8,84.3,72.6,70.0,24.0,43.0,25.0,27.0,32.0,46.0,C,46.0,I,43.0,E,32.0,79.1,High,25.0,64.58333333333334,27.083333333333332,31.25,41.66666666666667,70.83333333333334,Fakultas Teknik
STU_04433,4.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,70.0,90.4,86.8,70.1,70.0,93.3,90.7,70.0,70.0,8.0,Ekonomi Pembangunan,78.44999999999999,80.2,70.0,92.0,70.0,30.0,45.0,26.0,37.0,46.0,45.0,E,46.0,I,45.0,C,45.0,79.03333333333333,High,37.5,68.75,29.166666666666668,52.083333333333336,70.83333333333334,68.75,Fakultas Ekonomi Dan Bisnis
STU_01741,5.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,1.0,86.1,76.6,85.6,83.6,86.7,76.2,70.2,78.7,79.9,45.0,Pendidikan Teknik Elektro,84.6,81.35,86.7,73.2,79.30000000000001,47.0,47.0,21.0,25.0,34.0,38.0,R,47.0,I,47.0,C,38.0,80.4,High,72.91666666666666,72.91666666666666,18.75,27.083333333333332,45.83333333333333,54.166666666666664,Fakultas Teknik
STU_04269,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,71.0,93.7,74.8,70.0,78.2,82.0,83.2,73.8,73.1,1.0,Administrasi Pendidikan,72.4,82.35,78.2,82.6,73.44999999999999,28.0,35.0,29.0,43.0,37.0,34.0,S,43.0,E,37.0,I,35.0,77.75555555555555,High,33.33333333333333,47.91666666666667,35.41666666666667,64.58333333333334,52.083333333333336,45.83333333333333,Fakultas Ilmu Pendidikan
STU_03301,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,81.3,81.5,83.3,79.9,70.0,88.9,77.3,75.3,75.3,18.0,Manajemen Perhotelan,81.6,81.4,70.0,83.1,75.3,29.0,34.0,29.0,46.0,47.0,41.0,E,47.0,S,46.0,C,41.0,79.19999999999999,High,35.41666666666667,45.83333333333333,35.41666666666667,70.83333333333334,72.91666666666666,60.416666666666664,Fakultas Pariwisata Dan Perhotelan
STU_01080,4.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,75.7,70.0,86.8,90.1,74.9,79.3,70.0,80.0,76.1,68.0,Teknik Sipil Bangunan Gedung,88.44999999999999,72.85,74.9,74.65,78.05,40.0,40.0,25.0,25.0,33.0,35.0,R,40.0,I,40.0,C,35.0,78.1,High,58.333333333333336,58.333333333333336,27.083333333333332,27.083333333333332,43.75,47.91666666666667,Fakultas Teknik
STU_04150,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,76.7,70.0,71.3,75.0,79.4,76.2,75.3,73.1,73.7,69.0,Teknologi Kosmetik,73.15,73.35,79.4,75.75,73.4,35.0,42.0,42.0,39.0,44.0,38.0,E,44.0,I,42.0,A,42.0,74.52222222222223,Medium,47.91666666666667,62.5,62.5,56.25,66.66666666666666,54.166666666666664,Sekolah Vokasi
STU_02049,3.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,70.0,89.1,89.1,80.8,77.5,80.0,94.3,79.9,76.2,14.0,Keperawatan,84.94999999999999,79.55,77.5,87.15,78.05000000000001,28.0,45.0,29.0,46.0,35.0,44.0,S,46.0,I,45.0,C,44.0,81.87777777777778,High,33.33333333333333,68.75,35.41666666666667,70.83333333333334,47.91666666666667,66.66666666666666,Fakultas Psikologi Dan Kesehatan
